name,entity_subtype,country,latitude,longitude,has_thumbnail,page_views,entity_type,total_area,population,is_test,continent
Brasiléia,PopulatedPlace,Brazil,-11.0,-68.7333,1,5159.0,populated_place,3916000000.0,26702.0,False,South America
Carazinho,PopulatedPlace,Brazil,-28.2839,-52.7858,1,6168.0,populated_place,676000000.0,62265.0,False,South America
Huarochirí Province,Region,Peru,-11.8447,-76.3838,1,6859.0,populated_place,5657930000.0,58145.0,False,South America
Apucarana,PopulatedPlace,Brazil,-23.5508,-51.4608,1,7673.0,populated_place,548000000.0,136234.0,False,South America
"Cáceres, Mato Grosso",PopulatedPlace,Brazil,-16.1833,-57.6667,1,8433.0,populated_place,,94861.0,False,South America
Mendoza Province,PopulatedPlace,Argentina,-34.5,-68.5,1,111947.0,populated_place,148827000000.0,1738929.0,True,South America
Caxias do Sul,PopulatedPlace,Brazil,-29.1667,-51.1833,1,88310.0,populated_place,1643910000.0,517451.0,True,South America
Apóstoles,PopulatedPlace,Argentina,-27.9167,-55.7667,1,5341.0,populated_place,,40858.0,False,South America
Mato Grosso do Sul,PopulatedPlace,Brazil,-20.4428,-54.6458,1,144254.0,populated_place,357125000000.0,2449024.0,False,South America
Gravataí,PopulatedPlace,Brazil,-29.9439,-50.9919,1,11770.0,populated_place,463500000.0,283620.0,False,South America
Betim,PopulatedPlace,Brazil,-19.9678,-44.1978,1,19717.0,populated_place,342850000.0,444784.0,False,South America
Paulo Afonso,PopulatedPlace,Brazil,-9.4,-38.225,1,6534.0,populated_place,1545190000.0,118516.0,False,South America
Três Corações,PopulatedPlace,Brazil,-21.6947,-45.2553,1,55195.0,populated_place,828038000.0,80032.0,False,South America
Los Antiguos,PopulatedPlace,Argentina,-46.5472,-71.6306,1,6901.0,populated_place,,3363.0,False,South America
Contagem,PopulatedPlace,Brazil,-19.9319,-44.0539,1,23588.0,populated_place,194586000.0,668949.0,False,South America
Congonhas,PopulatedPlace,Brazil,-20.4997,-43.8578,1,13325.0,populated_place,304064000.0,55836.0,False,South America
"Governador Valadares, Minas Gerais",PopulatedPlace,Brazil,-18.8508,-41.9489,1,25412.0,populated_place,2348100000.0,281046.0,False,South America
"Centro, Rio de Janeiro",PopulatedPlace,Brazil,-22.9081,-43.1767,1,23223.0,populated_place,,41142.0,True,South America
Tres Arroyos,PopulatedPlace,Argentina,-38.3667,-60.2667,1,13484.0,populated_place,,46867.0,False,South America
Aracaju,PopulatedPlace,Brazil,-10.9167,-37.05,1,57830.0,populated_place,181857000.0,664908.0,False,South America
Ushuaia,PopulatedPlace,Argentina,-54.8019,-68.3031,1,873460.0,populated_place,23000000.0,74752.0,False,South America
Eirunepé,PopulatedPlace,Brazil,-6.66,-69.8739,1,5677.0,populated_place,16079000000.0,35700.0,False,South America
Canta,PopulatedPlace,Peru,-11.467,-76.624,1,9873.0,populated_place,,2385.0,False,South America
Barbacena,PopulatedPlace,Brazil,-21.2167,-43.7667,1,11089.0,populated_place,759190000.0,138204.0,False,South America
Cabedelo,PopulatedPlace,Brazil,-6.98083,-34.8339,1,5445.0,populated_place,31915000.0,68767.0,False,South America
"Crato, Ceará",PopulatedPlace,Brazil,-7.23389,-39.4089,1,8554.0,populated_place,1176470000.0,133031.0,False,South America
Argentino Lake,Lake,Argentina,-50.2167,-72.4167,1,27863.0,natural_place,1415000000.0,,False,South America
Villa General Belgrano,PopulatedPlace,Argentina,-31.9667,-64.5667,1,26580.0,populated_place,,5888.0,False,South America
Patrocínio,PopulatedPlace,Brazil,-18.9333,-46.9833,1,6754.0,populated_place,2874000000.0,91449.0,False,South America
Corumbá,PopulatedPlace,Brazil,-19.0089,-57.6528,1,24840.0,populated_place,64960000000.0,112058.0,False,South America
"Rio Grande, Rio Grande do Sul",PopulatedPlace,Brazil,-32.035,-52.0986,1,34324.0,populated_place,2709530000.0,211965.0,False,South America
"Clorinda, Formosa",PopulatedPlace,Argentina,-25.2833,-57.7167,1,7626.0,populated_place,,52837.0,True,South America
Pehuajó,PopulatedPlace,Argentina,-35.8,-61.9,1,7316.0,populated_place,17660000.0,31553.0,False,South America
"San Isidro, Buenos Aires",PopulatedPlace,Argentina,-34.4667,-58.5167,1,36808.0,populated_place,,45190.0,False,South America
Santa Vitória do Palmar,PopulatedPlace,Brazil,-33.5189,-53.3681,1,6534.0,populated_place,5244000000.0,29483.0,False,South America
La Punta District,Region,Peru,-12.0714,-77.1625,1,9406.0,populated_place,380000.0,3829.0,True,South America
Lima metropolitan area,PopulatedPlace,Peru,-12.0583,-77.0911,1,27475.0,populated_place,,11804609.0,False,South America
"Caseros, Buenos Aires",Region,Argentina,-34.6106,-58.5625,1,12894.0,populated_place,,95785.0,False,South America
Cambará do Sul,PopulatedPlace,Brazil,-29.3667,-50.1333,1,5022.0,populated_place,,6406.0,True,South America
Andraus Building,Building,Brazil,-23.5414,-46.6422,1,10028.0,structure,,,True,South America
Cataguases,PopulatedPlace,Brazil,-21.4,-42.6833,1,6719.0,populated_place,492000000.0,75540.0,True,South America
"Belén District, Maynas",Region,Peru,-3.7643,-73.2505,1,5565.0,populated_place,632800000.0,66804.0,False,South America
City Bell,PopulatedPlace,Argentina,-34.85,-58.05,1,6695.0,populated_place,,32646.0,True,South America
Rio Grande do Sul,PopulatedPlace,Brazil,-30.0,-53.0,1,493776.0,populated_place,281707000000.0,11422973.0,False,South America
Peixoto de Azevedo,PopulatedPlace,Brazil,-10.2231,-54.9797,1,5329.0,populated_place,14257800000.0,35338.0,True,South America
Votuporanga,PopulatedPlace,Brazil,-20.4172,-49.9728,1,7083.0,populated_place,424110000.0,95338.0,False,South America
Arequipa Province,Region,Peru,-16.3988,-71.5369,1,6642.0,populated_place,9682020000.0,1.0,True,South America
San Nicolás de los Arroyos,PopulatedPlace,Argentina,-33.3333,-60.2167,1,23287.0,populated_place,,133602.0,False,South America
"Lincoln, Buenos Aires",PopulatedPlace,Argentina,-34.85,-61.5167,1,6782.0,populated_place,,28051.0,False,South America
"Sarmiento, Chubut",PopulatedPlace,Argentina,-45.6,-69.0833,1,15977.0,populated_place,,8292.0,False,South America
Puerto Maldonado,PopulatedPlace,Peru,-12.6,-69.1833,1,57647.0,populated_place,85183000000.0,85024.0,False,South America
San Fernando Partido,PopulatedPlace,Argentina,-34.45,-58.5667,1,5591.0,populated_place,950000000.0,163240.0,True,South America
Huaraz,PopulatedPlace,Peru,-9.53333,-77.5333,1,63890.0,populated_place,370030000.0,118836.0,False,South America
Ancón District,Region,Peru,-11.7333,-77.15,1,8421.0,populated_place,299220000.0,91479.0,False,South America
Zapala,PopulatedPlace,Argentina,-38.9,-70.0667,1,10839.0,populated_place,452000000.0,32097.0,False,South America
Ayacucho,PopulatedPlace,Peru,-13.1631,-74.2244,1,70976.0,populated_place,2981370000.0,180766.0,False,South America
Penedo,PopulatedPlace,Brazil,-10.29,-36.5858,1,9647.0,populated_place,689880000.0,63846.0,False,South America
Bahía Blanca Partido,Region,Argentina,-38.7,-62.2667,1,5158.0,populated_place,2300000000.0,284776.0,False,South America
Estadio Monumental José Fierro,Stadium,Argentina,-26.8128,-65.1992,1,8999.0,structure,,,False,South America
"Cruzeiro, São Paulo",PopulatedPlace,Brazil,-22.5772,-44.9583,1,6464.0,populated_place,305700000.0,82571.0,False,South America
Paulista,PopulatedPlace,Brazil,-7.94083,-34.8728,1,15449.0,populated_place,93518000.0,334376.0,False,South America
"Río Grande, Tierra del Fuego",PopulatedPlace,Argentina,-53.7833,-67.7,1,82609.0,populated_place,12181000000.0,67038.0,False,South America
"San Vicente, Buenos Aires",PopulatedPlace,Argentina,-35.0167,-58.4167,1,9984.0,populated_place,,21411.0,False,South America
Chanchamayo Province,Region,Peru,-11.0544,-75.329,1,11323.0,populated_place,4723400000.0,151489.0,True,South America
"San Luis, Argentina",PopulatedPlace,Argentina,-33.3,-66.3333,1,43462.0,populated_place,,169947.0,False,South America
"Bernal, Argentina",PopulatedPlace,Argentina,-34.7,-58.2833,1,10574.0,populated_place,23620000.0,130790.0,False,South America
Cachoeira,PopulatedPlace,Brazil,-12.5844,-38.9558,1,12185.0,populated_place,395223000.0,33567.0,False,South America
Palácio do Planalto,Building,Brazil,-15.7992,-47.8608,1,87635.0,structure,,,False,South America
Church of Saint Francis of Assisi,Building,Brazil,-19.8583,-43.9789,1,20794.0,structure,,,False,South America
Ezeiza Partido,Region,Argentina,-34.8333,-58.55,1,6699.0,populated_place,237000000.0,160219.0,False,South America
Department of Arequipa,Region,Peru,-15.86,-72.25,1,10712.0,populated_place,63345400000.0,1382730.0,False,South America
Catete Palace,Building,Brazil,-22.9259,-43.1762,1,20511.0,structure,,,False,South America
Huancayo,PopulatedPlace,Peru,-12.0667,-75.2167,1,67531.0,populated_place,319410000.0,456250.0,False,South America
Araras,PopulatedPlace,Brazil,-22.3572,-47.3844,1,10974.0,populated_place,644831000.0,135506.0,False,South America
Capivari,PopulatedPlace,Brazil,-22.995,-47.5078,1,5560.0,populated_place,323000000.0,56379.0,False,South America
Touros,PopulatedPlace,Brazil,-5.19889,-35.4608,1,5627.0,populated_place,753961000.0,33503.0,False,South America
Goiânia,PopulatedPlace,Brazil,-16.6667,-49.25,1,215175.0,populated_place,789000000.0,1536097.0,True,South America
Belém,PopulatedPlace,Brazil,-1.45583,-48.5039,1,273114.0,populated_place,1059400000.0,1499641.0,False,South America
Salgueiro,PopulatedPlace,Brazil,8.0,4.0,1,6255.0,populated_place,1687000000.0,61249.0,False,South America
"Yungay, Peru",PopulatedPlace,Peru,-9.13944,-77.745,1,148552.0,populated_place,,20070.0,False,South America
Santa Maria do Herval,PopulatedPlace,Brazil,-29.4978,-50.9928,1,9160.0,populated_place,,6364.0,False,South America
Caicó,PopulatedPlace,Brazil,-6.45778,-37.0978,1,6432.0,populated_place,,80726.0,False,South America
Department of Loreto,Region,Peru,-4.0,-74.32,1,15423.0,populated_place,368852000000.0,883510.0,False,South America
Ilhabela,Island,Brazil,-23.815,-45.3706,1,43616.0,populated_place,347520000.0,35591.0,False,South America
Canudos,PopulatedPlace,Brazil,-9.964,-39.164,1,19665.0,populated_place,,16753.0,False,South America
Colegiales,PopulatedPlace,Argentina,-34.5742,-58.4492,1,7819.0,populated_place,2300000.0,56998.0,True,South America
Department of Ica,Region,Peru,-14.07,-75.73,1,10862.0,populated_place,21327800000.0,850765.0,True,South America
Cordillera Vilcanota,MountainRange,Peru,-13.7667,-71.3,1,6147.0,natural_place,,,False,South America
Campo Mourão,PopulatedPlace,Brazil,-24.0458,-52.3828,1,7335.0,populated_place,757100000.0,95488.0,False,South America
Ilha Grande,Island,Brazil,-23.15,-44.2333,1,63268.0,populated_place,193000000.0,5000.0,True,South America
Paulo Afonso Hydroelectric Complex,PowerStation,Brazil,-9.39694,-38.2022,1,5033.0,structure,,,False,South America
Salta Province,Region,Argentina,-24.7833,-65.4167,1,76522.0,populated_place,155488000000.0,1214441.0,False,South America
Cantalloc Aqueducts,Building,Peru,-14.8267,-74.9103,1,14610.0,structure,,,False,South America
Caratinga,PopulatedPlace,Brazil,-19.625,-42.15,1,8243.0,populated_place,1251000000.0,92603.0,False,South America
"Torres, Rio Grande do Sul",PopulatedPlace,Brazil,-29.3419,-49.7297,1,7363.0,populated_place,264500000.0,39064.0,False,South America
Santa Fe Province,Region,Argentina,-33.7227,-62.246,1,139820.0,populated_place,133007000000.0,3194537.0,True,South America
Avellaneda Partido,Region,Argentina,-34.6667,-58.35,1,10038.0,populated_place,55170000.0,340985.0,True,South America
Paço Imperial,Building,Brazil,-22.9035,-43.1742,1,30783.0,structure,,,False,South America
Béccar,PopulatedPlace,Argentina,-34.4667,-58.5167,1,6526.0,populated_place,,58811.0,False,South America
"General Roca, Río Negro",PopulatedPlace,Argentina,-39.0333,-67.5833,1,16038.0,populated_place,,85883.0,False,South America
Uberlândia,PopulatedPlace,Brazil,-18.9231,-48.2886,1,86210.0,populated_place,4115900000.0,699097.0,True,South America
Manacapuru,PopulatedPlace,Brazil,-3.29972,-60.6206,1,9144.0,populated_place,7329230000.0,98502.0,False,South America
Puerto San Julián,PopulatedPlace,Argentina,-49.3,-67.7167,1,32616.0,populated_place,,6143.0,False,South America
"Bonfim, Roraima",PopulatedPlace,Brazil,3.36,-59.8328,1,5335.0,populated_place,8095000000.0,12557.0,False,South America
Bay of All Saints,BodyOfWater,Brazil,-12.85,-38.6333,1,14903.0,natural_place,1223000000.0,,False,South America
Macedônia,PopulatedPlace,Brazil,-20.1458,-50.1944,1,6012.0,populated_place,328000000.0,3692.0,False,South America
"North Region, Brazil",Region,Brazil,-3.12917,-60.0214,1,76267.0,populated_place,3853680000000.0,18672591.0,False,South America
Catamarca Province,Region,Argentina,-28.4667,-65.7833,1,54599.0,populated_place,102602000000.0,367828.0,False,South America
San Fernando del Valle de Catamarca,PopulatedPlace,Argentina,-28.4667,-65.7833,1,24295.0,populated_place,,159139.0,False,South America
Águas de Lindoia,PopulatedPlace,Brazil,-22.4767,-46.6333,1,5558.0,populated_place,60100000.0,18808.0,True,South America
Ubá,PopulatedPlace,Brazil,-21.12,-42.9428,1,7861.0,populated_place,407664000.0,116797.0,False,South America
Campos do Jordão,PopulatedPlace,Brazil,-22.7389,-45.5908,1,51776.0,populated_place,290520000.0,52405.0,True,South America
Loreto Province,Region,Peru,-4.57,-73.78,1,7935.0,populated_place,67434100000.0,63515.0,False,South America
"San Miguel, Buenos Aires",PopulatedPlace,Argentina,-34.5333,-58.7167,1,11533.0,populated_place,,157532.0,False,South America
Tonantins,PopulatedPlace,Brazil,-2.87278,-67.8019,1,47385.0,populated_place,6446000000.0,18897.0,False,South America
Carandiru Penitentiary,Prison,Brazil,-23.5083,-46.6236,1,95695.0,structure,,,False,South America
Vilhena,PopulatedPlace,Brazil,-12.7406,-60.1458,1,8739.0,populated_place,11519000000.0,102211.0,False,South America
San Antonio de los Cobres,PopulatedPlace,Argentina,-24.2256,-66.3192,1,17655.0,populated_place,,5482.0,False,South America
La Convención Province,Region,Peru,-12.8633,-72.6931,1,5778.0,populated_place,30061800000.0,147148.0,False,South America
Cusco Province,Region,Peru,-13.5261,-71.9714,1,14030.0,populated_place,617000000.0,447588.0,False,South America
Municipal Market of São Paulo,Building,Brazil,-23.5417,-46.6292,1,16942.0,structure,,,False,South America
Cafarnaum,PopulatedPlace,Brazil,-11.7,-41.4667,1,6871.0,populated_place,,18513.0,False,South America
"Barra Bonita, São Paulo",PopulatedPlace,Brazil,-22.4947,-48.5581,1,6003.0,populated_place,150000000.0,36126.0,False,South America
"Bom Jesus, Piauí",PopulatedPlace,Brazil,-9.07389,-44.3589,1,6184.0,populated_place,,25387.0,False,South America
Timóteo,PopulatedPlace,Brazil,-19.5828,-42.6439,1,7299.0,populated_place,144381000.0,90568.0,True,South America
Pampas,Region,Brazil,-35.0,-62.0,1,424373.0,populated_place,,43909235.0,False,South America
Cavalcante,PopulatedPlace,Brazil,-13.7944,-47.4556,1,6162.0,populated_place,6953600000.0,9725.0,False,South America
"San Pedro, Buenos Aires",PopulatedPlace,Argentina,-33.6792,-59.6669,1,5861.0,populated_place,,47452.0,False,South America
Bagé,PopulatedPlace,Brazil,-31.3308,-54.1069,1,22960.0,populated_place,4095500000.0,121335.0,False,South America
Linhares,PopulatedPlace,Brazil,-19.3894,-40.0678,1,7911.0,populated_place,9501600000.0,176688.0,False,South America
Angra Nuclear Power Plant,PowerStation,Brazil,-23.0083,-44.4572,1,36676.0,structure,,,False,South America
"Murphy, Santa Fe",PopulatedPlace,Argentina,-33.6444,-61.8583,0,107800.0,populated_place,,3540.0,False,South America
Queimados,PopulatedPlace,Brazil,-22.7158,-43.555,1,8996.0,populated_place,75701000.0,151335.0,False,South America
Tocantins,PopulatedPlace,Brazil,-10.1833,-48.3333,1,84815.0,populated_place,277621000000.0,1383445.0,False,South America
"Magdalena, Buenos Aires",PopulatedPlace,Argentina,-35.0833,-57.5167,1,8080.0,populated_place,,9294.0,False,South America
Carabayllo District,Region,Peru,-11.85,-77.0333,1,5403.0,populated_place,346880000.0,423892.0,False,South America
Lake Palcacocha,BodyOfWater,Peru,-9.39694,-77.3797,1,5766.0,natural_place,,,False,South America
"Claypole, Buenos Aires",PopulatedPlace,Argentina,-34.8,-58.3333,1,5463.0,populated_place,,41176.0,True,South America
Carlos Barbosa,PopulatedPlace,Brazil,-29.3,-51.5,1,9606.0,populated_place,,30241.0,False,South America
Lácar Lake,Lake,Argentina,-40.1833,-71.5333,1,5517.0,natural_place,55000000.0,,True,South America
"Caballito, Buenos Aires",PopulatedPlace,Argentina,-34.6167,-58.45,1,20453.0,populated_place,7100000.0,183396.0,False,South America
Limeira,PopulatedPlace,Brazil,-22.565,-47.4019,1,18851.0,populated_place,581000000.0,308482.0,False,South America
San Miguel del Monte,PopulatedPlace,Argentina,-35.4417,-58.8083,1,6379.0,populated_place,,13384.0,False,South America
"San Nicolás, Buenos Aires",PopulatedPlace,Argentina,-34.6053,-58.3758,1,14787.0,populated_place,2400000.0,33305.0,False,South America
Pelotas,PopulatedPlace,Brazil,-31.7719,-52.3425,1,51098.0,populated_place,1609000000.0,343132.0,False,South America
Santiago del Estero Province,Region,Argentina,-27.7833,-64.2667,1,51262.0,populated_place,136351000000.0,874006.0,False,South America
Ubatuba,PopulatedPlace,Brazil,-23.4394,-45.07,1,41377.0,populated_place,723880000.0,91824.0,True,South America
Campo de Mayo,PopulatedPlace,Argentina,-34.5333,-58.6667,1,9214.0,populated_place,,1397.0,True,South America
Pergamino,PopulatedPlace,Argentina,-33.8833,-60.5667,1,17979.0,populated_place,,104985.0,False,South America
"Caetés, Pernambuco",PopulatedPlace,Brazil,-8.77278,-36.6228,1,11774.0,populated_place,330472000.0,28904.0,True,South America
Taquile Island,Island,Peru,-15.7772,-69.6842,1,30826.0,populated_place,5720000.0,2200.0,False,South America
Cananéia,PopulatedPlace,Brazil,-25.0147,-47.9267,1,8208.0,populated_place,1242010000.0,12541.0,False,South America
San Antonio de Padua,PopulatedPlace,Argentina,-34.6667,-58.7,1,11557.0,populated_place,,37775.0,False,South America
"Villa Mercedes, San Luis",PopulatedPlace,Argentina,-33.6667,-65.4667,1,11545.0,populated_place,,111391.0,True,South America
